sigma,omega,run,beta,val_mse,L_used
0.1,15,9,0.0015370424382595011,0.01227008987275041,1020.6219771663647
0.1,15,9,0.0026683991417491356,0.011361178471286894,466.68352505632555
0.1,15,9,0.004632503177824022,0.011011367219260475,285.0704810399516
0.1,15,9,0.008042307223379834,0.009957377154127749,1692.9342075006318
0.1,15,9,0.013961934399710104,0.009863163691960592,241.24744307878524
0.1,15,9,0.024238767155662738,0.010555715042170202,306.8715165504845
0.1,15,9,0.04207997376342304,0.012331829056685804,182.98892830759266
0.1,15,9,0.07305339337428673,0.0258043542617603,136.76501184195791
0.1,15,9,0.12682513334020087,0.1256269602323497,4843.545122263441
0.1,15,9,0.22017614382881148,0.5445952568731047,243.18744815078105
0.1,15,9,0.3822391747957991,0.6119265546473742,36.8621379028347
0.1,15,9,0.6635904517529044,0.5645265291308454,70.75385173606536
0.1,15,9,1.1520333777741907,0.5610268222176648,12.197177243981722
0.1,15,9,2.0,0.5230277555613669,0.0
0.1,20,0,4.6937194930762876e-07,0.02051384489477737,228061.40733490515
0.1,20,0,7.945496185873858e-07,0.02051384489477737,228061.40733490515
0.1,20,0,1.3450081482896564e-06,0.020513844894777318,114633.88640743782
0.1,20,0,2.276820574380036e-06,0.020513844894777318,114633.88640743782
0.1,20,0,3.85418626237485e-06,0.020513844894777335,23309.98737969599
0.1,20,0,6.524340087327213e-06,0.020513844894777335,23309.98737969599
0.1,20,0,1.1044358180259865e-05,0.020484262788962638,14610.966065377736
0.1,20,0,1.8695813826566318e-05,0.02037005885901781,14610.966065377736
0.1,20,0,3.1648145499515484e-05,0.02040036432385758,9492.557125961244
0.1,20,0,5.357376377674688e-05,0.020287501378076337,5587.623468794772
0.1,20,0,9.068930011240681e-05,0.019972415197303896,3234.811660810425
0.1,20,0,0.00015351822562162352,0.01973583311876273,2610.374563438016
0.1,20,0,0.00025987460007740747,0.019297548019083365,1248.9357479028386
0.1,20,0,0.000439913941761192,0.018916584996227268,1021.0528195905038
0.1,20,0,0.00074468330532582,0.01829964963733231,1073.3493852863985
0.1,20,0,0.001260594794997493,0.01651655389751278,917.4046998393799
0.1,20,0,0.002133926228518707,0.014973073121728353,936.5837703922612
0.1,20,0,0.003612295693136769,0.012619097757943539,439.6103124100416
0.1,20,0,0.006114869389703488,0.011816609106899243,531.7471254288159
0.1,20,0,0.01035120898994383,0.01174653480495757,329.31065487604815
0.1,20,0,0.017522455628228812,0.012238149776350415,658.6965193475892
0.1,20,0,0.029661892783879845,0.014319051680743244,241.3920244182196
0.1,20,0,0.05021144879402492,0.027197039761132275,167.05229766183382
0.1,20,0,0.08499759635585902,0.10618513088374656,200.45205744211444
0.1,20,0,0.1438833485149955,0.4279243870080753,181.43511391708256
0.1,20,0,0.24356474615132584,0.6942585485723537,75.45201273739337
0.1,20,0,0.41230473282721164,0.40802677154504663,25.226311497894564
0.1,20,0,0.6979466256832628,0.44025299897050424,21.24049287445738
0.1,20,0,1.1814792640442418,0.5181669077141425,12.39853787758256
0.1,20,0,2.0,0.4928158319836916,0.0
0.1,20,1,5.677119396807487e-07,0.019242319381108663,422336.7173700482
0.1,20,1,9.547359332135482e-07,0.019242319381108,99008.27593472882
0.1,20,1,1.6056042483125084e-06,0.019242319381108,99008.27593472882
0.1,20,1,2.7001864206807386e-06,0.019242319381108,99008.27593472882
0.1,20,1,4.540973726303673e-06,0.01924231938110797,45157.303337546626
0.1,20,1,7.636673610773024e-06,0.01909315043668097,31046.636025213793
0.1,20,1,1.2842792615087042e-05,0.01904590908572721,19652.366357936495
0.1,20,1,2.1598058338051474e-05,0.018928350536957024,9480.03586872531
0.1,20,1,3.6322016398978884e-05,0.01892966526523898,6806.4923349127685
0.1,20,1,6.108367959000102e-05,0.01865680132906073,3275.7767816511855
0.1,20,1,0.00010272601254479958,0.018507946833819226,2872.4979126148073
0.1,20,1,0.00017275700685002082,0.01779867494100568,1695.3015214955021
0.1,20,1,0.00029052995124056406,0.017749034521399996,1709.5989811212357
0.1,20,1,0.0004885917746949802,0.016513942728635576,1183.122113845011
0.1,20,1,0.000821677494111181,0.0156718645611762,920.9602364899091
0.1,20,1,0.0013818364108776032,0.014644146353304582,2353.340584468462
0.1,20,1,0.002323870229027748,0.012555876800149399,582.4419712443876
0.1,20,1,0.003908113000099415,0.0115939826668408,631.0761213759878
0.1,20,1,0.0065723752689650205,0.011182768072975474,640.74285743168
0.1,20,1,0.011052934414896447,0.010648704671218135,446.7584741712376
0.1,20,1,0.01858800725468016,0.010711945937356426,352.62773773512225
0.1,20,1,0.03125993521090474,0.013231252873479007,240.26244445988706
0.1,20,1,0.0525706460085399,0.028218898219673494,1113.6798858779089
0.1,20,1,0.08840942257587052,0.11747599628596093,283.8204355955004
0.1,20,1,0.1486804251735677,0.4366126976981218,60.14991880613989
0.1,20,1,0.25003973768545146,0.6509641904721001,37.44740422608791
0.1,20,1,0.42049832954690886,0.40053208121824896,22.67740530982601
0.1,20,1,0.7071629765272663,0.4256256042989932,16.700607347049278
0.1,20,1,1.1892543685244688,0.498077782386717,8.451979263953529
0.1,20,1,2.0,0.47444655025552884,0.0
0.1,20,2,1.0001556205452294e-07,0.01888603618848759,377558.3757981718
0.1,20,2,1.785767458022907e-07,0.01888603618848759,377558.3757981718
0.1,20,2,3.1884692228146934e-07,0.01888603618848759,377558.3757981718
0.1,20,2,5.692978634570968e-07,0.01888603618848759,377558.3757981718
0.1,20,2,1.016475414025509e-06,0.01876061447389981,109763.98026521919
0.1,20,2,1.8149062795423522e-06,0.01876061447389992,53072.5127472748
0.1,20,2,3.240496285569378e-06,0.0187606144738999,30255.604132882723
0.1,20,2,5.785872413994207e-06,0.0187606144738999,30255.604132882723
0.1,20,2,1.0330615017241759e-05,0.01876061447389988,14764.693745077431
0.1,20,2,1.8445205666190442e-05,0.018772489262631975,12490.622473379526
0.1,20,2,3.293372287131296e-05,0.018678175103255677,7962.085450508467
0.1,20,2,5.880281964828063e-05,0.0183021405771433,4099.992447663843
0.1,20,2,0.00010499182288316784,0.017946939592222964,3529.267244088652
0.1,20,2,0.00018746180775453347,0.017105576682439932,1702.506026565585
0.1,20,2,0.00033471110798507256,0.017169872159794427,2490.063706096005
0.1,20,2,0.0005976232020299922,0.015721154684691298,2242.740496396921
0.1,20,2,0.001067050011440042,0.014350238511140097,643.4372317148833
0.1,20,2,0.0019052066972076035,0.013321400244798443,808.6997475407762
0.1,20,2,0.003401726742110312,0.011309848909340593,1351.6612593681518
0.1,20,2,0.0060737477172155266,0.011049593244973892,357.5055954308051
0.1,20,2,0.010844613376997875,0.010857841069223901,482.149607263285
0.1,20,2,0.019362944391519255,0.011293212908182065,546.6883164896717
0.1,20,2,0.034572335820132,0.015458450103458978,705.6470065299646
0.1,20,2,0.06172854602544272,0.04720067962285085,444.57254226994905
0.1,20,2,0.11021567689957293,0.2388529545548457,283.0804020039391
0.1,20,2,0.19678894476834444,0.7100342706898943,78.38384285416114
0.1,20,2,0.35136461411315406,0.4353044278280174,36.8369550831418
0.1,20,2,0.6273578640111943,0.5173164175137376,18.995132784613066
0.1,20,2,1.1201409411419547,0.5212042847211764,14.152036962418864
0.1,20,2,2.0,0.512371924274335,0.0
0.1,20,3,2.342282461764711e-06,0.0189486585074819,102942.47082579721
0.1,20,3,3.751197941089434e-06,0.018921320380320718,34291.58442999385
0.1,20,3,6.00759567769291e-06,0.018921320380320718,34291.58442999385
0.1,20,3,9.621248036874558e-06,0.018949452234963804,34291.58442999385
0.1,20,3,1.5408562552034343e-05,0.018905488180119053,15916.99630785725
0.1,20,3,2.4677027243243402e-05,0.01907700882206506,15916.99630785725
0.1,20,3,3.952060236036602e-05,0.019093430187948405,6661.487132903201
0.1,20,3,6.329279436824446e-05,0.018901750121473257,4821.784766416455
0.1,20,3,0.00010136429051391048,0.018933582483276402,2735.6806743045563
0.1,20,3,0.00016233632112383871,0.019004624807037844,1675.2265576663287
0.1,20,3,0.00025998387619953386,0.018884437448299773,1294.9636718765187
0.1,20,3,0.0004163677938233688,0.018208990388609327,1074.4075129726107
0.1,20,3,0.0006668188130262602,0.017620155483015664,2270.466917813859
0.1,20,3,0.0010679196037779474,0.015601603838078168,1176.0403127709183
0.1,20,3,0.0017102880990376855,0.014271127467950633,1201.123407769318
0.1,20,3,0.0027390501788355157,0.013765569002636409,1637.811611415645
0.1,20,3,0.004386626958580946,0.01281223017813905,1840.0051838111951
0.1,20,3,0.007025244087324432,0.01187110962109106,267.8761590782004
0.1,20,3,0.011251026119269697,0.01194260267256253,209.36309311245506
0.1,20,3,0.018018674819411055,0.012237443923764304,237.8529203486155
0.1,20,3,0.02885715834323847,0.013890576844669579,362.84212424689554
0.1,20,3,0.04621514045803493,0.023271020053345647,930.1244984708989
0.1,20,3,0.07401419024532409,0.07220659497076592,217.78190421062018
0.1,20,3,0.1185347551338799,0.2626621453910052,278.10945612013774
0.1,20,3,0.18983505903500064,0.6389018712210582,51.78659111005578
0.1,20,3,0.30402348744146374,0.518432692584285,62.270891511543134
0.1,20,3,0.4868978437698818,0.5039566596094043,27.842976131087898
0.1,20,3,0.7797736690110327,0.473289293071492,27.77314345902134
0.1,20,3,1.2488183767153926,0.488757657621839,13.79591396269438
0.1,20,3,2.0,0.483329051457999,0.0
0.1,20,4,5.70908882391307e-08,0.02024889080898524,2167633.0078569124
0.1,20,4,1.039251603476868e-07,0.02024889080898462,206234.98947561745
0.1,20,4,1.89179732290269e-07,0.02024889080898462,206234.98947561745
0.1,20,4,3.4437253683019647e-07,0.02024889080898462,206234.98947561745
0.1,20,4,6.268771114492436e-07,0.02024889080898462,206234.98947561745
0.1,20,4,1.1411331358653485e-06,0.020248890808984468,103776.63934100741
0.1,20,4,2.077256945558964e-06,0.02012651546774234,76137.48596425535
0.1,20,4,3.781326019072085e-06,0.020126515467742356,34540.24129583662
0.1,20,4,6.883321051389729e-06,0.020126031675638326,33922.5221032598
0.1,20,4,1.2530024773725223e-05,0.020095825902255938,14941.082594384012
0.1,20,4,2.2808978348971467e-05,0.01997499469378975,7016.140802090242
0.1,20,4,4.152022862834101e-05,0.019965153377828827,6668.303259165674
0.1,20,4,7.558117505194834e-05,0.01983873327437599,3819.332849270555
0.1,20,4,0.00013758387684633294,0.019391720099988557,2414.01898196015
0.1,20,4,0.0002504502365179747,0.019084346442592638,4216.114052407465
0.1,20,4,0.00045590604371446234,0.01746982592530823,1382.8294231285574
0.1,20,4,0.0008299066656319805,0.01590215251984177,1112.6294868420423
0.1,20,4,0.0015107171382263106,0.013883570842164206,355.66058289445937
0.1,20,4,0.002750027643160005,0.013143876256104874,398.629266495492
0.1,20,4,0.005006001353121116,0.01229052877543302,273.6690688156367
0.1,20,4,0.009112653689056891,0.011803238655300974,411.47768962728867
0.1,20,4,0.01658818114479901,0.011844038393135864,422.5756407197816
0.1,20,4,0.03019622637729627,0.014526999576585112,625.4326144961136
0.1,20,4,0.054967574773248054,0.03322447632701134,187.03738374534962
0.1,20,4,0.10005999553389064,0.17221640346980838,757.374022062259
0.1,20,4,0.18214379563849553,0.6333659134874297,116.06170779791091
0.1,20,4,0.3315646988846915,0.4624452928254172,28.29676740535358
0.1,20,4,0.6035624170514511,0.5359639310024304,12.131203455492056
0.1,20,4,1.0986923291362782,0.5033921982557363,8.99864853991239
0.1,20,4,2.0,0.5037810948900453,0.0
0.1,20,5,1.071885982195653e-07,0.019730291846595093,33325.9960190026
0.1,20,5,1.9092756763927924e-07,0.019730291846595093,33325.9960190026
0.1,20,5,3.4008594841384663e-07,0.019730291846595093,33325.9960190026
0.1,20,5,6.057713599906099e-07,0.019730291846595093,33325.9960190026
0.1,20,5,1.0790182372907832e-06,0.019730291846595093,33325.9960190026
0.1,20,5,1.921979864522081e-06,0.019730291846595093,33325.9960190026
0.1,20,5,3.4234885676291215e-06,0.019730291846595093,33325.9960190026
0.1,20,5,6.098021206690234e-06,0.019730291846595062,18304.45560004823
0.1,20,5,1.0861979499173925e-05,0.019678609341778838,18304.45560004823
0.1,20,5,1.9347685854393928e-05,0.01966307805910072,18304.45560004823
0.1,20,5,3.446268223474211e-05,0.019370872147366203,6887.411195901426
0.1,20,5,6.138597017498524e-05,0.019187477892961224,4602.2675010780795
0.1,20,5,0.00010934254358546108,0.018770628831616842,5268.127550808418
0.1,20,5,0.00019476424016200388,0.018451702651160237,2075.894706974006
0.1,20,5,0.0003469199453571754,0.018261351215562792,2642.3434286040397
0.1,20,5,0.0006179442816941982,0.017525578669079958,3578.6520610911916
0.1,20,5,0.0011007010129827344,0.017118381204823993,417.7487919086661
0.1,20,5,0.0019606018792820115,0.016099082313578827,689.0697658395619
0.1,20,5,0.0034922832664863357,0.012995093487335798,440.91970807125216
0.1,20,5,0.006220560401506266,0.01130606959762983,497.8036479086652
0.1,20,5,0.011080250012972193,0.011304098293130687,1020.1256958631135
0.1,20,5,0.01973647588410879,0.011338062177307146,484.04030351577217
0.1,20,5,0.03515520677493441,0.01575528590469345,296.6596821949466
0.1,20,5,0.06261951579630759,0.046998941253899744,359.56094151457563
0.1,20,5,0.11153977229227488,0.2279659910078883,1259.020481753248
0.1,20,5,0.1986780102784843,0.6627939910375804,154.78276127667246
0.1,20,5,0.35389127086241473,0.3923351942308901,31.49133464281939
0.1,20,5,0.6303618171788066,0.4734853625088417,49.31549720396956
0.1,20,5,1.122819502127394,0.4822110111811512,19.902519969933692
0.1,20,5,2.0,0.472104381680557,0.0
0.1,20,6,2.2136008825945892e-07,0.019987333058513315,522794.17302417493
0.1,20,6,3.845554740329748e-07,0.01997080389305763,79966.06487174353
0.1,20,6,6.6806493334693e-07,0.01997080389305763,79966.06487174353
0.1,20,6,1.160588745460346e-06,0.01997080389305763,79966.06487174353
0.1,20,6,2.0162205331464835e-06,0.01997080389305763,79966.06487174353
0.1,20,6,3.5026578141329948e-06,0.01997080389305763,79966.06487174353
0.1,20,6,6.084955272110408e-06,0.019967910350428154,48959.14121450634
0.1,20,6,1.0571024241701244e-05,0.019942423639700498,30515.048498025066
0.1,20,6,1.8364400151108916e-05,0.019654781877866873,10550.947173060684
0.1,20,6,3.190336009065606e-05,0.019587233054408834,7560.411269780167
0.1,20,6,5.5423775168208005e-05,0.01951869325331263,5115.25717613302
0.1,20,6,9.628436770193842e-05,0.019337698223759702,3226.3443026265018
0.1,20,6,0.00016726900027336794,0.019163389531931252,2598.547188319401
0.1,20,6,0.00029058630305455786,0.01853206010806018,1872.161798180404
0.1,20,6,0.000504817984114895,0.01755078725118312,1079.2477193708835
0.1,20,6,0.0008769897080729909,0.01756270377410518,2180.7910369053475
0.1,20,6,0.0015235411024717017,0.01485800236798153,458.51208121414436
0.1,20,6,0.0026467556797456727,0.013478297818032876,699.5762203896782
0.1,20,6,0.00459804833417423,0.012335913319775248,695.6729570849342
0.1,20,6,0.007987910877151304,0.011645417678894638,484.98213528557886
0.1,20,6,0.013876913756447307,0.011992462324070707,203.82197529556487
0.1,20,6,0.024107521774523293,0.013143667282515054,645.8729392771996
0.1,20,6,0.04188053743860007,0.018455621628937463,353.3304805472038
0.1,20,6,0.07275652107881016,0.06360168590545848,250.9587474140205
0.1,20,6,0.1263954973656205,0.31343885016979617,166.9779021634002
0.1,20,6,0.21957924207230178,0.7167954882363652,80.04802818571208
0.1,20,6,0.3814617178140158,0.39763219560228746,29.845981209837316
0.1,20,6,0.6626903380498342,0.4638953197224566,22.919338920416614
0.1,20,6,1.1512517865782734,0.5224917546351329,18.271120889997977
0.1,20,6,2.0,0.5030110886650848,0.0
0.1,20,7,8.265450923694564e-08,0.020948968471959026,1742077.8153977287
0.1,20,7,1.485521987106802e-07,0.02094896847195894,181900.2415102439
0.1,20,7,2.6698792292766304e-07,0.02094896847195894,181900.2415102439
0.1,20,7,4.798485085236422e-07,0.02094896847195894,181900.2415102439
0.1,20,7,8.624157550180606e-07,0.02094896847195894,181900.2415102439
0.1,20,7,1.5499911353099998e-06,0.020948968471959005,140578.02144652614
0.1,20,7,2.7857474838099052e-06,0.02094896847195903,98265.73872161433
0.1,20,7,5.006731243015236e-06,0.020902178875554497,15389.141685618843
0.1,20,7,8.99843143912731e-06,0.020902178875554497,15389.141685618843
0.1,20,7,1.617258135787425e-05,0.020887768686325855,15389.141685618843
0.1,20,7,2.9066442251231753e-05,0.02069044791516153,8870.726886035962
0.1,20,7,5.22401493273575e-05,0.02070954976510242,5024.907452722957
0.1,20,7,9.38894818346391e-05,0.020351181077294486,3996.3899609017503
0.1,20,7,0.000168744441060788,0.01992960946345455,1602.344089135478
0.1,20,7,0.00030327876810597545,0.019020355796813725,1414.4092826161911
0.1,20,7,0.000545072836803817,0.01747790371595258,2012.4717784072627
0.1,20,7,0.0009796412695713072,0.01583160160094602,2473.3476304175947
0.1,20,7,0.0017606766513531065,0.013637362377131125,2300.854535041863
0.1,20,7,0.003164405550183234,0.012410902857109028,681.0232315054234
0.1,20,7,0.005687280783972991,0.011634250880114478,418.4789411623893
0.1,20,7,0.010221560480411736,0.011815949025838593,355.8583887711347
0.1,20,7,0.018370870478057796,0.01256392654667381,154.3285494958939
0.1,20,7,0.03301735412790719,0.016709767429965598,304.1180320547073
0.1,20,7,0.059340991757015765,0.04683103306796191,302.5068231906581
0.1,20,7,0.10665158961752967,0.2119149903393298,131.77692877841702
0.1,20,7,0.19168135265621292,0.6399577996594936,64.26209415578887
0.1,20,7,0.3445025159763443,0.42463710668645016,44.060595410565874
0.1,20,7,0.6191629069254918,0.5008377384005078,13.495673756019684
0.1,20,7,1.1128008868845223,0.49613330376898374,18.908224833011516
0.1,20,7,2.0,0.4906246982873928,0.0
0.1,20,8,3.3635190854752777e-07,0.018226768773334873,69269.50477537332
0.1,20,8,5.759545911855534e-07,0.018226768773334873,69269.50477537332
0.1,20,8,9.862399548740589e-07,0.018226768773334873,69269.50477537332
0.1,20,8,1.6887950256422626e-06,0.018225477944417045,63063.59961913552
0.1,20,8,2.8918202152925903e-06,0.018205376741636758,63063.59961913552
0.1,20,8,4.951828984926403e-06,0.018204812167748476,24399.85137461113
0.1,20,8,8.479299704140233e-06,0.018204812167748476,24399.85137461113
0.1,20,8,1.4519589366170578e-05,0.01823664951285686,24399.85137461113
