case,experiment,group,target_family,target_level,run,sigma,d,N_train,N_test,formula_scalars,metric,formula_L,beta_mode,noisy_L_D,cv_folds,cv_validation_mse,final_refit_n,final_average_count_min,final_average_count_mean,final_average_count_max,beta_selected,final_L,clean_test_variance,train_mean_baseline_mse,family,method,target_scalar_ratio,width,stored_scalars,scalar_ratio_to_formula,mlp_depth,test_mse,train_noisy_mse,train_clean_mse,mse_over_constant,lipschitz_bound,empirical_lipschitz,optimizer_updates,training_seconds
voronoi_K64_d100,64 signed Voronoi tents,Hard,voronoi,64,13345,0.2,100,1000,2000,101001,l2,1.0,cv,0.30472926346228596,5,0.08451725310153929,1000,382,836.462,999,8.618575020903775,1.0,0.04837636696700743,0.04838203140697526,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.07132532320867847,0.001580749088173006,0.038548049142747044,1.4742110063281773,5.345167727371509,0.11529283486632427,1001,7.977849046998017
folds_T1_d100,Folding: 1 layer,Tied,folds,1,12345,0.8,100,1000,2000,101001,l2,1.0,cv,0.7380988818280602,5,0.7010371887702764,1000,413,838.212,993,8.618575020903775,1.0,0.11742387296509704,0.11748235919942493,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.11748235919942493,0.7005736217593516,0.11784014458276879,1.0,0.0,0.0,0,0.0
folds_T1_d100,Folding: 1 layer,Tied,folds,1,12345,0.8,100,1000,2000,101001,l2,1.0,cv,0.7380988818280602,5,0.7010371887702764,1000,413,838.212,993,8.618575020903775,1.0,0.11742387296509704,0.11748235919942493,formula,Formula,1.0,,101001,1.0,,0.11739900725255265,0.7010235369543464,0.1185476458569521,0.9992905152106216,1.0,0.007705132330782823,0,0.3658221349978703
folds_T1_d100,Folding: 1 layer,Tied,folds,1,12345,0.8,100,1000,2000,101001,l2,1.0,cv,0.7380988818280602,5,0.7010371887702764,1000,413,838.212,993,8.618575020903775,1.0,0.11742387296509704,0.11748235919942493,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.16268319276294305,0.010663998953463703,0.4906297877438066,1.384745708815655,0.9999989888694498,0.21742502565431515,1001,41.64054601300086
folds_T1_d100,Folding: 1 layer,Tied,folds,1,12345,0.8,100,1000,2000,101001,l2,1.0,cv,0.7380988818280602,5,0.7010371887702764,1000,413,838.212,993,8.618575020903775,1.0,0.11742387296509704,0.11748235919942493,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.16878749233392415,0.1611197585274525,0.22803494702055568,1.436704995406241,0.9999990098396466,0.21957421931103324,1001,9.484880923002493
folds_T1_d100,Folding: 1 layer,Tied,folds,1,12345,0.8,100,1000,2000,101001,l2,1.0,cv,0.7380988818280602,5,0.7010371887702764,1000,413,838.212,993,8.618575020903775,1.0,0.11742387296509704,0.11748235919942493,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.3468717908591998,2.249757877122229e-14,0.6153080303632331,2.9525436263191565,13.21625716483898,0.36937733233668835,1001,7.851386751000973
folds_T1_d100,Folding: 1 layer,Tied,folds,1,13345,0.8,100,1000,2000,101001,l2,1.0,cv,0.7484318562520988,5,0.7266446451662141,1000,997,999.988,1000,10.130605726325488,1.0,0.12249064856419614,0.12376089836366494,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.12376089836366494,0.7255875271301406,0.12479554554762003,1.0,0.0,0.0,0,0.0
folds_T1_d100,Folding: 1 layer,Tied,folds,1,13345,0.8,100,1000,2000,101001,l2,1.0,cv,0.7484318562520988,5,0.7266446451662141,1000,997,999.988,1000,10.130605726325488,1.0,0.12249064856419614,0.12376089836366494,formula,Formula,1.0,,101001,1.0,,0.12376068153120588,0.7255857187373956,0.12479699122407434,0.9999982479728095,1.0,0.0,0,0.3334643070011225
folds_T1_d100,Folding: 1 layer,Tied,folds,1,13345,0.8,100,1000,2000,101001,l2,1.0,cv,0.7484318562520988,5,0.7266446451662141,1000,997,999.988,1000,10.130605726325488,1.0,0.12249064856419614,0.12376089836366494,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.18042635789684736,0.011935389317949244,0.46552497237186957,1.4578623804642554,0.9999989848802503,0.21883175122026519,1001,42.71098251899821
folds_T1_d100,Folding: 1 layer,Tied,folds,1,13345,0.8,100,1000,2000,101001,l2,1.0,cv,0.7484318562520988,5,0.7266446451662141,1000,997,999.988,1000,10.130605726325488,1.0,0.12249064856419614,0.12376089836366494,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.17928055350636657,0.16808835946440756,0.20964244713520316,1.4486041704348334,0.9999989212926911,0.2049282428488033,1001,8.952745046997734
